	业务子类	受理时间	受理日类型	受理紧急程度	受理重要程度	首次评议	通话时长	供电所类型	用电类型	该线路当天跳闸重合闸成功次数	该线路当天跳闸重合闸不成功次数	前一天至当天成功	前一天至当天不成功	前两天至当天成功	前两天至当天不成功	前三天至当天成功	前三天至当天不成功	受理变电站编号	受理用户前半年总工单	受理用户前半年一般工单提级投诉	受理用户前半年意见不提级工单	受理用户前半年意见转投诉工单	受理用户前半年投诉工单	受理当天温度：最大/最小/平均	受理当天温度：最大/最小/平均.1	受理当天温度：最大/最小/平均.2	受理前期三天温度：最大/最小/平均	受理前期三天温度：最大/最小/平均.1	受理前期三天温度：最大/最小/平均.2	受理后期三天温度：最大/最小/平均	受理后期三天温度：最大/最小/平均.1	受理后期三天温度：最大/最小/平均.2	受理当天/前三天/后三天最恶劣天气	受理当天/前三天/后三天最恶劣天气.1	受理当天/前三天/后三天最恶劣天气.2	受理当天最大/最小/平均风力	受理当天最大/最小/平均风力.1	受理当天最大/最小/平均风力.2	受理前三天最大/最小/平均风力	受理前三天最大/最小/平均风力.1	受理前三天最大/最小/平均风力.2	受理后三天平均最大/最小/风力	受理后三天平均最大/最小/风力.1	受理后三天平均最大/最小/风力.2	受理当天风向	47-49/受理前三天最大/最小/平均负荷	47-49/受理前三天最大/最小/平均负荷.1	47-49/受理前三天最大/最小/平均负荷.2	业务类型	工单风险类别
850	1	12	1	1	1	3	3	2	4	1	1	1	1	1	1	1	1	4	2	2	1	1	1	11	10	10	11	10	10	11	9	10	3	7	5	3	1	1.9	2	1	1	2	1	1	6	7	6	6	9	2
851	1	5	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	40	2	2	1	1	1	10	9	9	10	9	9	11	9	10	2	7	5	3	1	1.842105263	2	1	1	2	1	2	1	6	6	6	10	2
852	1	9	1	1	1	2	2	1	4	1	1	1	1	1	1	1	1	26	3	2	1	1	1	11	9	10	11	9	10	11	9	11	5	5	2	3	0	1.842105263	2	1	1	2	1	2	1	6	6	6	9	2
853	1	8	1	2	1	3	2	4	4	1	1	1	1	1	1	1	1	13	2	2	1	1	1	11	9	10	11	9	10	11	10	11	2	5	2	3	0	1.842105263	2	1	1	3	1	2	6	6	6	6	9	2
854	1	8	1	1	1	3	3	1	2	1	1	1	1	1	1	1	1	19	4	3	1	1	1	11	9	10	11	9	10	11	10	11	2	5	2	3	0	1.842105263	2	1	1	3	1	2	6	6	6	6	9	2
855	1	5	1	1	1	3	2	3	4	1	1	1	1	1	1	1	1	35	2	2	1	1	1	11	11	11	11	11	11	11	10	11	2	5	5	3	1	2.05	2	1	1	3	2	2	6	6	6	6	9	2
856	1	10	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	37	3	2	1	1	1	11	10	10	11	10	10	12	9	10	2	5	7	3	1	2.2	2	1	2	2	2	2	1	6	7	6	10	2
857	1	10	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	3	3	1	1	1	11	10	10	11	10	10	12	9	10	2	5	7	3	1	2.2	2	1	2	2	2	2	1	6	7	6	9	2
858	1	6	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	11	10	11	11	10	11	12	8	10	7	5	5	3	2	2.733333333	2	1	2	2	1	2	1	6	7	6	9	2
859	1	8	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	10	11	11	10	11	12	8	10	7	5	5	3	2	2.733333333	2	1	2	2	1	2	1	6	7	6	9	2
860	1	8	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	10	11	11	10	11	12	8	10	7	5	5	3	2	2.733333333	2	1	2	2	1	2	1	6	7	6	10	2
861	1	8	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	37	2	3	1	1	1	11	10	11	11	10	11	12	8	10	7	5	5	3	2	2.733333333	2	1	2	2	1	2	1	6	7	6	3	2
862	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	10	11	11	10	11	12	8	10	7	5	5	3	2	2.733333333	2	1	2	2	1	2	1	6	7	6	9	2
863	1	3	1	1	1	2	3	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	12	9	10	12	9	10	11	8	10	5	7	5	3	1	2.166666667	2	1	2	3	1	2	1	6	7	6	3	2
864	1	4	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	12	9	10	12	9	10	11	8	10	5	7	5	3	1	2.166666667	2	1	2	3	1	2	1	6	7	6	10	2
865	1	5	1	2	1	3	1	1	4	1	1	1	1	1	1	1	1	29	2	3	1	1	1	12	9	10	12	9	10	11	8	10	5	7	5	3	1	2.166666667	2	1	2	3	1	2	1	6	7	6	9	2
866	1	11	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	4	2	1	1	1	12	9	10	12	9	10	11	8	10	5	7	5	3	1	2.166666667	2	1	2	3	1	2	1	6	7	6	9	2
867	1	10	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	12	9	10	12	9	10	11	8	10	5	7	5	3	1	2.166666667	2	1	2	3	1	2	1	6	7	6	9	2
868	1	6	1	2	1	3	1	1	4	1	1	1	1	1	1	1	1	15	4	2	1	1	1	11	9	9	11	9	9	11	8	10	5	7	2	3	1	1.789473684	2	1	2	3	1	2	1	6	6	6	9	2
869	1	11	2	1	1	3	1	2	9	1	1	1	1	1	1	1	1	16	2	2	1	1	1	11	9	9	11	9	9	11	8	10	5	7	2	3	1	1.789473684	2	1	2	3	1	2	1	6	6	6	9	2
870	1	11	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	3	2	1	1	1	11	10	10	11	10	10	12	10	11	2	5	2	4	1	2.052631579	2	1	1	3	2	2	6	6	6	6	9	2
871	1	5	1	1	1	3	1	4	4	1	1	1	1	1	1	1	1	25	3	2	1	1	1	11	10	11	11	10	11	12	11	11	2	5	2	4	1	2.25	2	1	1	3	2	2	6	6	6	6	9	2
872	1	8	2	1	1	3	2	3	4	1	1	1	1	1	1	1	1	18	2	2	1	1	1	12	11	11	12	11	11	11	11	11	2	2	2	4	2	2.65	2	1	2	3	2	2	6	6	6	6	9	2
873	1	9	1	1	1	3	5	1	4	1	1	1	1	1	1	1	1	31	2	2	1	1	1	12	11	11	12	11	11	11	11	11	2	2	2	4	2	2.65	2	1	2	3	2	2	6	6	6	6	9	2
874	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	11	11	11	11	11	12	11	11	2	2	2	4	2	2.736842105	2	1	2	3	2	2	6	7	6	6	9	2
875	1	8	1	1	1	3	1	4	4	1	1	1	1	1	1	1	1	13	2	2	1	1	1	11	11	11	11	11	11	12	10	11	2	2	2	4	2	2.888888889	2	1	2	3	2	2	6	7	6	6	9	2
876	1	11	2	1	1	2	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	11	11	11	11	11	12	10	11	2	2	2	4	2	2.888888889	2	1	2	3	2	2	6	7	6	6	9	2
877	1	8	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	37	3	2	1	1	1	11	11	11	11	11	11	12	10	11	2	2	5	4	2	2.85	3	2	2	2	1	2	6	7	7	7	9	2
878	1	5	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	11	10	11	11	10	11	11	9	10	2	2	5	2	1	1.65	2	1	2	3	2	2	1	7	7	7	9	2
879	1	1	1	2	1	3	3	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	10	11	11	10	11	11	9	10	2	2	5	2	1	1.65	2	1	2	3	2	2	1	7	7	7	9	2
880	1	9	2	1	1	3	5	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	10	10	11	10	10	12	9	10	5	2	2	3	1	2.05	2	1	1	3	2	2	1	7	7	7	9	2
881	1	7	2	2	1	3	3	2	9	1	1	1	1	1	1	1	1	4	2	2	1	1	1	11	10	10	11	10	10	12	9	10	5	2	2	3	1	2.05	2	1	1	3	2	2	1	7	7	7	9	2
882	1	6	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	26	3	2	1	1	1	11	10	10	11	10	10	12	9	10	5	2	2	3	1	2.05	2	1	1	3	2	2	1	7	7	7	2	2
883	1	6	1	1	1	3	2	3	2	1	1	1	1	1	1	1	1	18	2	2	1	1	1	12	9	11	12	9	11	12	9	10	2	5	5	3	1	1.75	2	1	2	2	2	2	3	6	6	6	9	2
884	1	9	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	2	2	1	1	1	12	9	11	12	9	11	12	9	10	2	5	5	3	1	1.75	2	1	2	2	2	2	3	6	6	6	9	2
885	1	5	1	1	1	3	3	2	4	1	1	1	1	1	1	1	1	16	2	2	1	1	1	12	10	11	12	10	11	11	9	10	2	2	8	3	2	2.368421053	2	1	1	3	2	2	3	6	6	6	10	2
886	1	6	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	2	3	1	1	1	12	10	11	12	10	11	11	9	10	2	2	8	3	2	2.368421053	2	1	1	3	2	2	3	6	6	6	9	2
887	1	5	1	2	1	3	1	2	9	1	1	1	1	1	1	1	1	33	2	2	1	1	1	11	9	10	11	9	10	11	9	10	5	5	8	4	1	2.555555556	2	1	2	3	2	2	3	6	5	5	9	2
888	1	6	1	1	1	3	4	1	4	1	1	1	1	1	1	1	1	37	3	2	1	1	1	11	9	10	11	9	10	11	9	10	5	5	8	4	1	2.555555556	2	1	2	3	2	2	3	6	5	5	9	2
889	1	4	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	11	9	10	8	8	10	5	2	2.9	2	1	1	2	1	2	3	6	6	6	2	2
890	1	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	11	9	10	8	8	10	5	2	2.9	2	1	1	2	1	2	3	6	6	6	10	2
891	1	1	1	1	1	3	9	1	4	1	1	1	1	1	1	1	1	40	2	2	1	1	1	11	10	10	11	10	10	11	9	10	5	10	9	3	1	2.0	2	1	2	2	1	2	1	5	5	5	9	2
892	1	9	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	11	9	10	11	9	10	11	9	10	5	10	9	3	1	2.05	2	1	2	3	1	2	1	5	5	5	9	2
893	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	2	2	1	1	1	11	9	10	11	9	10	11	9	10	5	10	9	3	1	2.05	2	1	2	3	1	2	1	5	5	5	10	2
894	1	11	1	2	1	3	2	3	4	1	1	1	1	1	1	1	1	24	2	2	1	1	1	11	9	10	11	9	10	11	9	10	9	10	8	3	1	1.947368421	2	1	2	3	1	2	1	5	5	5	9	2
895	1	9	1	1	1	3	1	1	9	1	1	1	1	1	1	1	1	29	3	1	1	1	1	11	9	10	11	9	10	11	9	10	9	10	8	3	1	1.947368421	2	1	2	3	1	2	1	5	5	5	9	2
896	1	6	2	1	1	3	1	2	9	1	1	1	1	1	1	1	1	16	3	2	1	1	1	11	9	10	11	9	10	10	9	10	8	9	5	3	1	2.3	2	1	1	3	1	1	1	5	5	5	9	2
897	1	4	1	1	1	3	3	4	4	1	1	1	1	1	1	1	1	25	2	2	1	1	1	10	9	10	10	9	10	11	9	10	5	9	5	3	1	1.7	2	1	1	2	1	1	1	5	6	5	9	2
898	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	10	9	10	10	9	10	11	9	10	5	9	5	3	1	1.7	2	1	1	2	1	1	1	5	6	5	9	2
899	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	15	1	2	1	1	1	11	9	10	11	9	10	11	9	10	2	5	7	2	1	1.315789474	2	1	1	2	1	1	1	5	5	5	9	2
900	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	10	10	11	10	10	12	9	10	2	7	2	2	0	1.473684211	2	1	1	2	1	1	1	5	5	5	9	2
901	1	12	4	2	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	10	10	11	10	10	12	9	10	2	7	2	2	0	1.473684211	2	1	1	2	1	1	1	5	5	5	9	2
902	1	5	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	9	10	11	9	10	12	9	11	2	7	2	3	1	1.45	2	1	1	2	1	1	1	5	5	5	9	2
903	1	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	12	10	11	12	10	11	12	9	11	2	2	9	2	1	1.6	2	1	1	2	1	1	1	6	6	5	9	2
904	1	1	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	12	10	11	12	10	11	12	9	11	2	2	9	2	1	1.6	2	1	1	2	1	1	1	6	6	5	9	2
905	1	11	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	23	2	2	1	1	1	12	10	10	12	10	10	12	9	11	2	2	9	2	0	1.4	2	1	1	2	1	1	2	6	6	6	9	2
906	1	10	1	1	1	3	4	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	12	10	10	12	10	10	12	9	11	2	2	9	2	0	1.4	2	1	1	2	1	1	2	6	6	6	10	2
907	1	12	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	23	2	3	1	1	1	12	9	11	12	9	11	12	9	11	2	2	9	3	0	1.75	2	1	1	2	1	2	9	6	6	6	9	2
908	1	5	1	1	1	3	4	4	2	1	1	1	1	1	1	1	1	27	2	2	1	1	1	12	10	11	12	10	11	12	9	10	9	2	9	3	0	1.75	2	1	1	2	1	2	9	6	6	6	9	2
909	1	8	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	12	10	11	12	10	11	12	9	10	9	2	9	3	0	1.75	2	1	1	2	1	2	9	6	6	6	9	2
910	1	2	1	1	1	3	2	1	9	1	1	1	1	1	1	1	1	12	3	2	1	1	1	12	10	11	12	10	11	11	9	10	9	9	5	3	0	1.75	2	1	1	2	1	2	9	7	6	6	6	2
911	1	10	1	2	1	3	1	1	2	1	2	1	2	1	2	1	2	37	2	2	1	1	1	11	9	10	11	9	10	12	9	10	5	9	10	3	1	2.263157895	2	1	1	2	1	2	9	7	6	6	9	2
912	1	4	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	23	2	2	1	1	1	11	9	10	11	9	10	12	9	10	5	9	10	3	1	2.315789474	2	1	1	3	2	2	8	7	6	6	9	2
913	1	9	1	1	1	3	2	2	4	1	1	1	1	1	1	1	1	33	2	2	1	1	1	11	9	10	11	9	10	12	9	10	5	9	10	3	1	2.315789474	2	1	1	3	2	2	8	7	6	6	9	2
914	1	10	4	1	1	3	2	1	4	1	1	1	1	1	2	1	2	12	2	2	1	1	1	11	9	10	11	9	10	12	9	10	5	9	10	3	1	2.315789474	2	1	1	3	2	2	8	7	6	6	9	2
915	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	9	10	11	9	10	12	9	10	5	9	10	3	1	2.315789474	2	1	1	3	2	2	8	7	6	6	9	2
916	1	10	1	2	2	3	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	9	10	11	9	10	11	9	10	9	10	7	4	2	2.736842105	2	1	1	2	1	1	9	6	5	6	9	2
917	1	9	1	1	1	3	3	4	4	1	1	1	1	1	1	1	1	21	2	2	1	1	1	10	9	9	10	9	9	12	9	10	5	10	7	2	0	1.210526316	2	1	1	2	1	1	1	6	5	6	9	2
918	1	9	1	1	1	3	3	4	4	1	1	1	1	1	1	1	1	21	3	1	1	1	1	10	9	9	10	9	9	12	9	10	5	10	7	2	0	1.210526316	2	1	1	2	1	1	1	6	5	6	3	2
919	1	5	2	1	1	1	1	2	4	1	1	1	1	1	1	1	1	16	3	2	1	1	1	12	10	10	12	10	10	12	9	10	5	7	7	2	1	1.75	2	1	1	2	1	1	6	6	6	5	9	2
920	1	4	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	10	10	11	10	10	12	9	10	2	7	7	2	0	0.842105263	2	1	1	2	1	1	6	6	6	5	9	2
921	1	7	2	1	1	3	1	3	4	1	1	1	1	1	1	1	1	35	2	2	1	1	1	11	9	10	11	9	10	12	9	10	7	7	7	2	0	1.4	2	1	1	2	1	1	6	6	6	6	10	2
922	1	8	2	1	1	3	3	3	4	1	1	1	1	1	1	1	1	35	4	2	1	1	1	11	9	10	11	9	10	12	9	10	7	7	7	2	0	1.4	2	1	1	2	1	1	6	6	6	6	10	2
923	1	12	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	3	2	1	1	1	11	9	10	11	9	10	12	9	10	7	7	7	2	0	1.4	2	1	1	2	1	1	6	6	6	6	9	2
924	1	5	1	2	1	3	2	4	4	1	1	1	1	1	1	1	1	45	2	2	1	1	1	11	9	10	11	9	10	12	9	10	7	7	7	2	0	1.4	2	1	1	2	1	1	6	6	6	6	9	2
925	1	6	1	2	1	3	3	4	4	1	1	1	1	1	1	1	1	45	2	3	1	1	1	11	9	10	11	9	10	12	9	10	7	7	7	2	0	1.4	2	1	1	2	1	1	6	6	6	6	9	2
926	1	5	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	12	9	10	7	7	7	2	0	1.4	2	1	1	2	1	1	6	6	6	6	6	2
927	1	9	1	1	1	3	8	1	4	1	1	2	1	2	1	2	1	37	3	3	1	1	1	12	9	10	12	9	10	11	9	10	7	7	9	3	0	1.578947368	2	1	1	2	1	1	6	6	6	6	9	2
928	1	10	1	2	1	3	1	1	4	1	1	1	1	1	1	1	1	37	3	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	10	3	1	1.894736842	2	1	1	2	1	2	6	6	6	6	9	2
929	1	10	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	37	3	3	1	1	1	11	9	10	11	9	10	11	9	10	7	7	10	3	1	1.894736842	2	1	1	2	1	2	6	6	6	6	9	2
930	1	10	1	2	1	3	8	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	10	3	1	1.894736842	2	1	1	2	1	2	6	6	6	6	9	2
931	1	11	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	3	2	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	10	3	1	1.894736842	2	1	1	2	1	2	6	6	6	6	10	2
932	1	8	1	1	1	3	4	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	10	3	1	1.894736842	2	1	1	2	1	2	6	6	6	6	9	2
933	1	4	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	37	3	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	10	3	1	1.894736842	2	1	1	2	1	2	6	6	6	6	9	2
934	1	7	1	1	1	3	1	1	9	1	1	1	1	1	1	1	1	15	2	2	1	1	1	10	9	9	10	9	9	11	9	10	9	7	10	2	0	1.421052632	2	1	1	2	1	2	6	6	6	6	9	2
935	1	8	1	1	1	3	2	1	7	1	1	1	1	1	1	1	1	37	2	2	1	1	1	10	9	9	10	9	9	11	9	10	9	7	10	2	0	1.421052632	2	1	1	2	1	2	6	6	6	6	9	2
936	1	8	1	2	1	4	5	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	10	10	11	10	10	11	9	10	9	10	7	3	1	2.315789474	2	1	1	2	1	2	1	6	6	6	9	2
937	1	6	1	1	1	3	1	3	4	1	1	1	1	1	1	1	1	39	3	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	2	2	1	1.631578947	2	1	1	2	1	1	1	5	5	5	9	2
938	1	9	1	1	1	3	3	2	4	1	1	1	1	1	1	1	1	16	4	2	1	1	1	11	9	10	11	9	10	11	9	10	7	7	2	2	1	1.631578947	2	1	1	2	1	1	1	5	5	5	9	2
939	1	11	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	4	3	1	1	1	11	9	10	11	9	10	11	9	10	7	7	2	2	1	1.631578947	2	1	1	2	1	1	1	5	5	5	9	2
940	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	11	9	10	2	7	5	3	0	1.736842105	2	1	1	2	1	1	1	5	6	5	9	2
941	1	7	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	40	2	2	1	1	1	11	10	10	11	10	10	11	8	9	2	7	7	2	0	1.4	2	1	1	2	2	2	1	5	5	5	9	2
942	1	9	1	2	1	3	4	1	4	1	1	1	1	1	1	1	1	26	2	2	1	1	1	11	9	10	11	9	10	11	8	9	5	2	7	3	0	1.529411765	2	1	1	2	2	2	9	6	5	6	9	2
943	1	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	10	9	9	10	9	9	11	8	9	7	5	2	3	2	2.388888889	2	1	1	2	1	1	9	6	5	6	10	2
944	1	8	1	1	1	3	4	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	11	9	10	2	7	9	2	0	1.315789474	2	1	1	2	1	1	9	6	6	6	9	2
945	1	5	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	10	9	9	10	9	9	11	9	10	2	7	9	2	0	0.789473684	2	1	1	2	1	1	2	5	5	5	9	2
946	1	9	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	4	4	1	1	1	10	9	9	10	9	9	11	9	10	2	7	9	2	0	0.789473684	2	1	1	2	1	1	2	5	5	5	9	2
947	1	9	1	1	1	3	1	2	9	1	1	1	1	1	1	1	1	4	2	2	1	1	1	11	9	10	11	9	10	12	9	10	2	2	9	3	0	1.5	2	1	1	2	1	1	2	5	5	5	9	2
948	1	8	1	1	1	2	2	1	4	1	1	1	1	1	1	1	1	26	2	2	1	1	1	11	9	10	11	9	10	12	9	10	2	2	9	3	0	1.5	2	1	1	2	1	1	2	5	5	5	9	2
949	1	7	1	2	1	3	8	2	4	1	1	1	1	1	1	1	1	16	5	5	1	1	1	10	9	9	10	9	9	12	9	10	9	2	8	3	1	1.631578947	2	1	1	3	2	2	9	5	5	5	6	2
950	1	12	1	2	1	3	1	2	4	1	1	1	1	1	1	1	1	16	5	5	1	1	1	10	9	9	10	9	9	12	9	10	9	2	8	3	1	1.631578947	2	1	1	3	2	2	9	5	5	5	6	2
951	1	6	1	1	1	3	6	1	2	1	1	1	1	1	1	1	1	37	2	2	1	1	1	10	9	9	10	9	9	12	9	10	9	2	8	3	1	1.631578947	2	1	1	3	2	2	9	5	5	5	10	2
952	1	6	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	15	2	2	1	1	1	12	10	11	12	10	11	11	9	10	2	9	9	3	1	1.8	2	1	1	3	2	2	9	6	6	6	9	2
953	1	10	1	2	1	3	1	1	4	1	1	1	1	1	1	1	1	12	2	2	1	1	1	10	9	9	10	9	9	12	9	10	9	8	5	4	1	2.9	2	1	1	3	2	2	1	6	5	5	9	2
954	1	9	1	1	1	3	6	4	4	1	1	1	1	1	1	1	1	27	5	2	1	1	1	10	9	10	10	9	10	12	9	10	5	9	2	4	2	2.8	2	1	1	2	2	2	1	6	5	5	9	2
955	1	2	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	3	2	1	1	1	10	9	10	10	9	10	12	9	10	5	9	2	4	2	2.8	2	1	1	2	2	2	1	6	5	5	9	2
956	1	7	2	1	1	3	4	1	4	1	1	1	1	1	1	1	1	23	2	2	1	1	1	11	9	10	11	9	10	11	9	10	2	5	2	2	0	1.368421053	2	1	1	2	1	1	1	6	3	5	10	2
957	1	6	3	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	2	1	1	1	11	9	10	11	9	10	11	9	10	2	2	2	3	0	1.052631579	2	1	1	2	1	1	2	6	5	5	9	2
958	1	10	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	15	2	2	1	1	1	11	9	10	11	9	10	11	9	10	2	2	2	2	0	1.1	2	1	1	2	1	2	2	6	5	6	9	2
959	1	12	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	9	3	2	1	1	1	11	9	10	11	9	10	11	8	10	2	2	5	3	1	1.736842105	2	1	1	3	2	2	1	6	6	6	9	2
960	1	7	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	10	10	11	10	10	11	8	9	2	2	5	3	1	2.210526316	2	1	1	3	2	2	1	6	6	6	10	2
961	1	7	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	23	2	2	1	1	1	11	10	10	11	10	10	11	8	9	2	2	5	3	1	2.210526316	2	1	1	3	2	2	1	6	6	6	10	2
962	1	9	1	2	1	3	4	1	4	1	1	1	1	1	1	1	1	29	4	2	1	1	1	11	10	10	11	10	10	11	8	9	2	2	5	3	1	2.210526316	2	1	1	3	2	2	1	6	6	6	9	2
963	1	8	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	26	2	2	1	1	1	11	10	10	11	10	10	11	8	9	2	2	5	3	1	2.210526316	2	1	1	3	2	2	1	6	6	6	10	2
964	1	10	1	2	1	3	3	2	4	1	1	1	1	1	1	1	1	4	1	2	1	1	1	10	8	9	10	8	9	11	8	9	2	5	2	4	2	2.6	2	1	1	2	1	2	9	6	6	6	6	2
965	1	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	26	3	2	1	1	1	10	8	9	10	8	9	11	8	10	2	5	2	3	1	2.1	2	1	1	2	1	1	9	6	6	6	9	2
966	1	12	2	2	1	3	3	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	9	9	11	9	9	11	8	10	2	5	2	3	0	1.75	2	1	1	2	1	1	9	6	6	6	9	2
967	1	6	1	1	1	3	6	4	4	1	1	1	1	1	1	1	1	27	2	2	1	1	1	11	8	10	11	8	10	11	8	10	2	2	2	3	1	1.75	2	1	1	2	1	1	9	6	5	6	9	2
968	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	26	2	2	1	1	1	11	8	10	11	8	10	11	8	10	2	2	2	3	1	1.75	2	1	1	2	1	1	9	6	5	6	10	2
969	1	11	2	2	1	3	1	1	4	1	1	1	1	1	1	1	1	40	3	2	1	1	1	11	9	10	11	9	10	11	8	10	2	2	1	3	1	1.789473684	2	1	1	2	1	1	2	5	5	5	9	2
970	1	11	2	2	1	3	2	1	4	1	1	1	1	1	1	1	1	40	3	3	1	1	1	11	9	10	11	9	10	11	8	10	2	2	1	3	1	1.789473684	2	1	1	2	1	1	2	5	5	5	9	2
971	1	8	1	1	1	3	1	3	4	1	1	1	1	1	1	1	1	35	2	2	1	1	1	11	9	10	11	9	10	11	8	10	1	2	1	3	0	1.578947368	2	1	1	2	1	1	9	5	5	5	6	2
972	1	11	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	2	1	1	1	11	8	10	11	8	10	11	8	10	1	2	1	3	0	1.263157895	2	1	1	2	1	1	9	5	5	5	9	2
973	1	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	2	2	1	1	1	8	7	8	8	7	8	10	7	8	6	2	3	4	2	2.526315789	2	1	1	3	2	2	9	5	6	5	9	2
974	1	5	1	1	1	3	1	4	4	1	1	1	1	1	1	1	1	17	2	2	1	1	1	8	7	8	8	7	8	10	7	9	3	6	3	3	1	2.05	2	1	1	3	2	2	9	6	6	6	9	2
975	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	3	3	2	1	1	1	9	7	8	9	7	8	10	7	8	6	6	6	3	2	2.052631579	2	1	1	3	2	2	9	5	5	5	6	2
